NinoModel,.model,Date,ANOM,trend,season_12,remainder,season_adjust
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-04-01,0.66,0.05574664903290139,0.18651550158092842,0.4177378493861702,0.4734844984190716
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-05-01,0.74,0.14475431968900163,-0.22956553437169272,0.824811214682691,0.9695655343716927
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-06-01,0.12,0.23376199034510184,-0.29802476045194093,0.18426277010683909,0.4180247604519409
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-07-01,0.02,0.3227696610012021,-0.2285433685652699,-0.07422629243593218,0.2485433685652699
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-08-01,-0.15,0.30226731544172686,-0.13902864362433506,-0.3132386718173918,-0.010971356375664931
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-09-01,0.22,0.2817649698822517,-0.10251946664953654,0.04075449676728482,0.3225194666495365
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-10-01,0.77,0.26126262432277647,0.13521573110832347,0.3735216445689,0.6347842688916765
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-11-01,1.19,0.17807864116817546,0.22560316013057916,0.7863181987012453,0.9643968398694208
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2002-12-01,0.89,0.09489465801357447,0.26537405829984073,0.5297312836865848,0.6246259417001593
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-01-01,-0.05,0.011710674858973443,0.09971806928669896,-0.1614287441456724,-0.14971806928669895
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-02-01,0.04,-0.03657960829241092,0.14150711418407555,-0.06492750589166463,-0.10150711418407554
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-03-01,0.06,-0.0848698914437953,0.02003761811030817,0.12483227333348712,0.039962381889691825
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-04-01,-0.77,-0.13316017459517965,0.04665049663128523,-0.6834903220361057,-0.8166504966312853
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-05-01,-1.74,-0.15995052587031572,-0.2915639351661124,-1.2884855389635719,-1.4484360648338876
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-06-01,-0.95,-0.18674087714545182,-0.34108152929021657,-0.4221775935643316,-0.6089184707097834
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-07-01,-0.44,-0.2135312284205879,-0.19164595099043222,-0.0348228205889799,-0.24835404900956778
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-08-01,0.18,-0.2068705104169171,-0.0795571920811981,0.46642770249811516,0.2595571920811981
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-09-01,-0.27,-0.2002097924132463,-0.03873367327352114,-0.031056534313232576,-0.23126632672647887
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-10-01,0.27,-0.1935490744095755,0.17713739177020968,0.28641168263936584,0.09286260822979034
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-11-01,0.44,-0.18575525631412865,0.2586258244128528,0.36712943190127584,0.1813741755871472
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2003-12-01,0.47,-0.17796143821868182,0.2556787842325395,0.3922826539861423,0.2143212157674605
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-01-01,0.28,-0.17016762012323497,0.18549100465926388,0.26467661546397114,0.09450899534073615
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-02-01,0.12,-0.18563478867720182,0.1958402200715772,0.10979456860562462,-0.0758402200715772
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-03-01,-0.78,-0.20110195723116864,-0.08992337330829799,-0.48897466946053336,-0.690076626691702
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-04-01,-0.02,-0.21656912578513549,-0.09762453130811462,0.29419365709325007,0.07762453130811461
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-05-01,-0.97,-0.22963828752487095,-0.35674061648714156,-0.38362109598798744,-0.6132593835128584
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-06-01,-0.94,-0.24270744926460638,-0.38696191284071196,-0.3103306378946815,-0.5530380871592879
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-07-01,-0.75,-0.25577661100434185,-0.1572174823134245,-0.3370059066822337,-0.5927825176865755
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-08-01,-0.63,-0.2730706953218915,-0.023150094231766234,-0.33377921044634223,-0.6068499057682337
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-09-01,-0.33,-0.2903647796394412,0.021392361612914017,-0.061027581973472855,-0.35139236161291404
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-10-01,0.34,-0.3076588639569908,0.21435987329624293,0.43329899066074795,0.1256401267037571
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-11-01,0.89,-0.3048417586984955,0.28590988891300073,0.9089318697854947,0.6040901110869992
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2004-12-01,0.15,-0.3020246534400001,0.23942889157864997,0.21259576186135015,-0.08942889157864997
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-01-01,0.13,-0.2992075481815048,0.2036206411091175,0.2255869070723873,-0.07362064110911751
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-02-01,-0.58,-0.3366498053498763,0.19851185046945774,-0.4418620451195814,-0.7785118504694577
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-03-01,-1.37,-0.37409206251824784,-0.17336280317413488,-0.8225451343076176,-1.1966371968258653
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-04-01,-0.61,-0.41153431968661935,-0.164866800022517,-0.033598880290863664,-0.445133199977483
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-05-01,-0.04,-0.4658770088037803,-0.35084519523274393,0.7767222040365243,0.31084519523274395
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-06-01,-0.67,-0.5202196979209412,-0.3137810671926228,0.16400076511356398,-0.35621893280737726
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-07-01,-0.4,-0.5745623870381021,-0.0577443955040051,0.23230678254210724,-0.3422556044959949
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-08-01,-0.57,-0.5694998986033344,0.0642978667497787,-0.06479796814644423,-0.6342978667497786
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-09-01,-0.68,-0.5644374101685665,0.09378384202357096,-0.20934643185500446,-0.773783842023571
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-10-01,-1.11,-0.5593749217337988,0.16036219607576047,-0.7109872743419617,-1.2703621960757605
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-11-01,-1.27,-0.5268674850862088,0.1396908008003104,-0.8828233157141016,-1.4096908008003104
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2005-12-01,-0.71,-0.4943600484386189,0.11331075662278234,-0.3289507081841634,-0.8233107566227823
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-01-01,-0.11,-0.461852611791029,0.23685629604983274,0.11499631574119623,-0.34685629604983276
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-02-01,0.58,-0.3427332052904857,0.21643441271996625,0.7062987925705194,0.36356558728003374
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-03-01,-0.28,-0.22361379878994236,-0.24140638782557755,0.1850201866155199,-0.038593612174422476
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-04-01,-1.21,-0.10449439228939905,-0.21815431047913642,-0.8873512972314646,-0.9918456895208636
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-05-01,-0.44,0.032948607049786,-0.3324361026771748,-0.14051250437261117,-0.10756389732282517
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-06-01,-0.27,0.17039160638897105,-0.23079966222672543,-0.20959194416224564,-0.039200337773274585
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-07-01,0.17,0.3078346057281561,0.04881613863985897,-0.18665074436801504,0.12118386136014103
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-08-01,0.75,0.33989953698737424,0.15555126394665036,0.25454919906597545,0.5944487360533497
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-09-01,1.15,0.3719644682465924,0.16669874753043668,0.6113367842229709,0.9833012524695632
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-10-01,1.6,0.40402939950581057,0.10394676124362334,1.0920238392505661,1.4960532387563767
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-11-01,1.2,0.3467801495086478,-0.011887227631898041,0.8651070781232502,1.211887227631898
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2006-12-01,1.11,0.2895308995114849,-0.020227862697425283,0.8406969631859404,1.1302278626974254
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2007-01-01,0.61,0.23228164951432212,0.1522260815701122,0.22549226891556567,0.4577739184298878
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2007-02-01,0.16,0.07148214342215378,0.17047202438242853,-0.08195416780458231,-0.01047202438242853
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2007-03-01,-0.33,-0.08931736267001456,-0.20838004982196626,-0.032302587508019204,-0.12161995017803376
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2007-04-01,-0.54,-0.2501168687621829,-0.11213048679144541,-0.17775264444637168,-0.4278695132085546
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2007-05-01,-1.12,-0.41132402169411497,-0.17941868100101413,-0.529257297304871,-0.940581318998986
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2007-06-01,-0.83,-0.572531174626047,-0.052801157768710805,-0.20466766760524224,-0.7771988422312892
NINO1+2,STL(ANOM ~ trend() + season(period = 12)),2007-07-01,-0.65,-0.733738327557979,0.11186437516114535,-0.028126047603166393,-0.7618643751611454
